booking_id;booking_date;customer_id;flight_id;booking_channel;fare_class;fare_family;ticket_price_usd;ancillary_revenue_usd;bags_count;seat_selection_flag;booking_status
BKG000242;2024-12-25;CUST0206;FLT00010;Web;Economy;Basic;$195,30;$30,00;1;1;Flown
BKG000243;2024-12-26;CUST0253;FLT00010;Corporate Desk;Economy;Standard;$291,00;$18,00;1;1;Changed
BKG000244;2024-12-13;CUST0194;FLT00010;Web;Economy;Standard;$228,00;$18,00;1;0;Flown
BKG000245;2024-11-07;CUST0115;FLT00010;Corporate Desk;Economy;Flex;$212,40;$0,00;0;1;Flown
BKG000246;2024-12-01;CUST0074;FLT00010;Mobile App;Economy;Basic;$183,60;$12,00;0;1;Flown
BKG000247;2024-11-28;CUST0240;FLT00010;Mobile App;Economy;Basic;$116,10;$30,00;1;0;Flown
BKG000248;2024-11-02;CUST0177;FLT00010;Travel Agency;Economy;Flex;$248,98;$30,00;1;0;Flown
BKG000249;2024-11-29;CUST0003;FLT00010;Web;Business;Flex;$877,92;$36,00;2;0;Flown
BKG000250;2024-11-28;CUST0008;FLT00010;Corporate Desk;Economy;Flex;$173,46;$0,00;0;1;Flown
BKG000251;2024-11-24;CUST0009;FLT00011;Web;Business;Standard;$717,60;$18,00;1;0;Flown
BKG000252;2024-12-13;CUST0238;FLT00011;Travel Agency;Economy;Basic;$319,50;$36,00;2;1;Confirmed
BKG000253;2024-11-07;CUST0038;FLT00011;Web;Business;Flex;$342,67;$18,00;1;1;Flown
BKG000254;2024-11-05;CUST0047;FLT00011;Mobile App;Premium Economy;Basic;$166,05;$18,00;1;1;Flown
BKG000255;2024-11-12;CUST0062;FLT00011;Mobile App;Economy;Standard;$296,00;$36,00;2;0;Confirmed
BKG000256;2024-12-09;CUST0120;FLT00011;Corporate Desk;Economy;Basic;$186,30;$18,00;1;0;Flown
BKG000257;2024-12-05;CUST0255;FLT00011;Mobile App;Economy;Basic;$108,90;$30,00;1;1;Flown
BKG000258;2024-11-02;CUST0119;FLT00011;Corporate Desk;Economy;Flex;$363,44;$30,00;1;0;Confirmed
BKG000259;2024-11-17;CUST0055;FLT00011;Web;Economy;Basic;$118,80;$48,00;2;0;Confirmed
BKG000260;2024-12-05;CUST0065;FLT00011;Corporate Desk;Premium Economy;Standard;$267,00;$18,00;1;0;Flown
BKG000261;2024-12-15;CUST0077;FLT00011;Corporate Desk;Economy;Basic;$213,30;$48,00;2;0;Flown
BKG000262;2024-11-24;CUST0112;FLT00011;Travel Agency;Economy;Standard;$352,00;$36,00;2;0;Flown
BKG000263;2024-11-14;CUST0278;FLT00011;Mobile App;Premium Economy;Basic;$199,80;$36,00;2;0;Flown
BKG000264;2024-11-09;CUST0083;FLT00011;Travel Agency;Economy;Basic;$195,30;$36,00;2;0;Flown
BKG000265;2024-12-12;CUST0070;FLT00011;Corporate Desk;Economy;Standard;$202,00;$0,00;0;0;Flown
BKG000266;2024-12-01;CUST0042;FLT00011;Mobile App;Business;Standard;$412,80;$36,00;2;0;No Show
BKG000267;2024-12-19;CUST0233;FLT00011;Corporate Desk;Economy;Basic;$180,90;$0,00;0;0;Flown
BKG000268;2024-11-05;CUST0101;FLT00011;Web;Premium Economy;Flex;$621,27;$18,00;1;0;Flown
BKG000269;2024-12-14;CUST0060;FLT00011;Mobile App;Economy;Flex;$388,22;$36,00;2;1;Flown
BKG000270;2024-11-28;CUST0060;FLT00011;Mobile App;Economy;Basic;$195,30;$18,00;1;0;Confirmed
BKG000271;2024-11-13;CUST0143;FLT00011;Mobile App;Economy;Standard;$156,00;$18,00;1;1;Flown
BKG000272;2024-11-05;CUST0087;FLT00011;Travel Agency;Economy;Basic;$198,00;$12,00;0;0;Changed
BKG000273;2024-11-23;CUST0033;FLT00011;Web;Economy;Standard;$126,00;$18,00;1;0;Flown
BKG000274;2024-11-15;CUST0124;FLT00011;Corporate Desk;Business;Standard;$496,80;$18,00;1;1;Flown
BKG000275;2024-12-29;CUST0084;FLT00011;Travel Agency;Economy;Standard;$303,00;$36,00;2;0;Flown
BKG000276;2024-11-16;CUST0226;FLT00012;Web;Business;Standard;$2 232,00;$0,00;0;1;Flown
BKG000277;2024-12-15;CUST0212;FLT00012;Corporate Desk;Premium Economy;Standard;$1 345,50;$18,00;1;0;Flown
BKG000278;2024-12-25;CUST0184;FLT00012;Corporate Desk;Economy;Standard;$617,00;$30,00;1;1;Confirmed
BKG000279;2024-12-07;CUST0088;FLT00012;Mobile App;Economy;Flex;$1 108,02;$18,00;1;1;Confirmed
BKG000280;2024-11-14;CUST0287;FLT00012;Corporate Desk;Economy;Standard;$603,00;$30,00;1;1;Flown
BKG000281;2024-12-23;CUST0003;FLT00012;Corporate Desk;Economy;Flex;$975,86;$12,00;0;0;Flown
BKG000282;2024-12-27;CUST0121;FLT00012;Travel Agency;Economy;Basic;$536,40;$18,00;1;1;Flown
BKG000283;2024-12-17;CUST0251;FLT00012;Mobile App;Economy;Flex;$975,86;$0,00;0;1;Flown
BKG000284;2024-11-06;CUST0250;FLT00012;Web;Premium Economy;Standard;$997,50;$18,00;1;1;Flown
BKG000285;2024-11-09;CUST0131;FLT00012;Mobile App;Business;Basic;$1 192,32;$18,00;1;1;Confirmed
BKG000286;2024-11-17;CUST0245;FLT00012;Mobile App;Economy;Flex;$1 130,44;$0,00;0;1;Flown
BKG000287;2024-11-03;CUST0078;FLT00012;Mobile App;Economy;Basic;$410,40;$12,00;0;1;Flown
BKG000288;2024-11-20;CUST0150;FLT00012;Mobile App;Premium Economy;Basic;$834,30;$36,00;2;1;Confirmed
BKG000289;2024-11-02;CUST0005;FLT00012;Web;Economy;Standard;$1 000,00;$30,00;1;1;Changed
BKG000290;2024-11-04;CUST0036;FLT00012;Web;Economy;Basic;$548,10;$18,00;1;0;Flown
BKG000291;2024-12-11;CUST0111;FLT00012;Corporate Desk;Business;Standard;$1 336,80;$18,00;1;0;Flown
BKG000292;2024-12-27;CUST0144;FLT00012;Web;Business;Standard;$2 580,00;$18,00;1;1;Changed
BKG000293;2024-11-20;CUST0083;FLT00012;Web;Economy;Flex;$805,94;$12,00;0;1;No Show
BKG000294;2024-11-29;CUST0267;FLT00012;Web;Economy;Standard;$485,00;$48,00;2;1;Flown
BKG000295;2024-12-24;CUST0229;FLT00012;Corporate Desk;Business;Basic;$1 695,60;$18,00;1;0;Flown
BKG000296;2024-12-24;CUST0121;FLT00012;Corporate Desk;Economy;Standard;$498,00;$36,00;2;0;Flown
BKG000297;2024-11-07;CUST0061;FLT00012;Web;Economy;Standard;$454,00;$18,00;1;0;Confirmed
BKG000298;2024-12-16;CUST0090;FLT00012;Web;Economy;Basic;$507,60;$12,00;0;0;Flown
BKG000299;2024-12-20;CUST0216;FLT00012;Web;Premium Economy;Standard;$849,00;$0,00;0;0;Flown
BKG000300;2024-12-29;CUST0148;FLT00012;Mobile App;Economy;Standard;$1 009,00;$18,00;1;0;Flown
BKG000301;2024-11-21;CUST0189;FLT00013;Corporate Desk;Premium Economy;Standard;$1 260,00;$36,00;2;0;Confirmed
BKG000302;2024-11-29;CUST0165;FLT00013;Travel Agency;Premium Economy;Basic;$814,05;$0,00;0;1;Flown
BKG000303;2024-12-24;CUST0256;FLT00013;Travel Agency;Business;Standard;$2 625,60;$0,00;0;0;Flown
BKG000304;2024-12-10;CUST0273;FLT00013;Travel Agency;Business;Standard;$2 306,40;$0,00;0;0;Flown
BKG000305;2024-11-05;CUST0191;FLT00013;Travel Agency;Economy;Basic;$986,40;$30,00;1;1;Flown
BKG000306;2024-12-26;CUST0135;FLT00013;Corporate Desk;Premium Economy;Basic;$1 111,05;$0,00;0;0;Confirmed
BKG000307;2024-11-17;CUST0265;FLT00013;Corporate Desk;Economy;Basic;$932,40;$18,00;1;1;Confirmed
BKG000308;2024-12-19;CUST0181;FLT00013;Web;Economy;Standard;$949,00;$30,00;1;0;Flown
BKG000309;2024-11-17;CUST0244;FLT00013;Corporate Desk;Economy;Basic;$552,60;$12,00;0;0;Flown
BKG000310;2024-12-29;CUST0257;FLT00013;Travel Agency;Economy;Standard;$982,00;$36,00;2;0;Flown
BKG000311;2024-12-05;CUST0046;FLT00013;Travel Agency;Economy;Basic;$485,10;$18,00;1;0;Flown
BKG000312;2024-11-07;CUST0298;FLT00013;Corporate Desk;Premium Economy;Basic;$695,25;$36,00;2;0;Flown
BKG000313;2024-11-04;CUST0168;FLT00013;Mobile App;Economy;Basic;$541,80;$36,00;2;0;Flown
BKG000314;2024-11-30;CUST0039;FLT00013;Web;Business;Standard;$2 008,80;$36,00;2;1;Flown
BKG000315;2024-12-11;CUST0089;FLT00013;Travel Agency;Business;Flex;$1 687,87;$18,00;1;1;Flown
BKG000316;2024-12-21;CUST0236;FLT00013;Travel Agency;Economy;Flex;$901,52;$30,00;1;1;Flown
BKG000317;2024-12-12;CUST0195;FLT00013;Web;Economy;Basic;$459,00;$18,00;1;0;Confirmed
BKG000318;2024-11-22;CUST0077;FLT00013;Corporate Desk;Business;Standard;$1 197,60;$36,00;2;1;Flown
BKG000319;2024-11-07;CUST0107;FLT00013;Web;Economy;Basic;$838,80;$12,00;0;1;Flown
BKG000320;2024-12-15;CUST0197;FLT00013;Web;Business;Standard;$1 941,60;$18,00;1;1;Flown
BKG000321;2024-12-14;CUST0124;FLT00013;Travel Agency;Economy;Flex;$722,16;$18,00;1;0;Flown
BKG000322;2024-11-27;CUST0211;FLT00013;Corporate Desk;Economy;Standard;$1 035,00;$18,00;1;0;Confirmed
BKG000323;2024-11-08;CUST0038;FLT00013;Mobile App;Premium Economy;Standard;$1 438,50;$18,00;1;0;Flown
BKG000324;2024-11-27;CUST0174;FLT00013;Web;Economy;Standard;$556,00;$12,00;0;1;Flown
BKG000325;2024-11-23;CUST0187;FLT00013;Mobile App;Business;Flex;$1 424,50;$18,00;1;0;Flown
BKG000326;2024-12-08;CUST0110;FLT00014;Travel Agency;Economy;Standard;$275,00;$18,00;1;0;Confirmed
BKG000327;2024-11-15;CUST0286;FLT00014;Travel Agency;Economy;Standard;$139,00;$30,00;1;1;Changed
BKG000328;2024-11-28;CUST0008;FLT00014;Mobile App;Economy;Standard;$135,00;$18,00;1;0;Flown
BKG000329;2024-11-26;CUST0190;FLT00014;Corporate Desk;Premium Economy;Standard;$315,00;$18,00;1;0;Flown
BKG000330;2024-11-27;CUST0036;FLT00014;Web;Economy;Flex;$377,60;$0,00;0;0;Confirmed
BKG000331;2024-11-07;CUST0168;FLT00014;Web;Economy;Standard;$164,00;$30,00;1;0;Flown
BKG000332;2024-12-01;CUST0226;FLT00014;Mobile App;Economy;Flex;$307,98;$18,00;1;0;Confirmed
BKG000333;2024-12-23;CUST0260;FLT00014;Web;Economy;Standard;$131,00;$0,00;0;0;Flown
BKG000334;2024-11-10;CUST0258;FLT00014;Travel Agency;Economy;Standard;$231,00;$30,00;1;0;No Show
BKG000335;2024-12-29;CUST0098;FLT00014;Travel Agency;Economy;Standard;$356,00;$18,00;1;1;Flown
BKG000336;2024-12-14;CUST0154;FLT00014;Corporate Desk;Business;Basic;$555,12;$18,00;1;1;Flown
BKG000337;2024-12-04;CUST0170;FLT00014;Corporate Desk;Economy;Standard;$262,00;$18,00;1;0;Flown
BKG000338;2024-12-17;CUST0247;FLT00014;Mobile App;Economy;Basic;$149,40;$36,00;2;0;Flown
BKG000339;2024-12-27;CUST0238;FLT00014;Corporate Desk;Economy;Standard;$268,00;$30,00;1;1;Flown
BKG000340;2024-12-24;CUST0279;FLT00014;Web;Economy;Basic;$191,70;$18,00;1;0;Flown
BKG000341;2024-12-15;CUST0033;FLT00014;Web;Premium Economy;Standard;$322,50;$36,00;2;0;Flown
BKG000342;2024-12-21;CUST0034;FLT00014;Corporate Desk;Economy;Standard;$215,00;$36,00;2;0;Flown
BKG000343;2024-12-11;CUST0099;FLT00014;Corporate Desk;Business;Flex;$784,46;$18,00;1;0;Flown
BKG000344;2024-11-25;CUST0075;FLT00014;Travel Agency;Economy;Standard;$171,00;$0,00;0;1;Confirmed
BKG000345;2024-12-22;CUST0039;FLT00014;Corporate Desk;Economy;Standard;$262,00;$30,00;1;0;Flown
BKG000346;2024-11-29;CUST0263;FLT00014;Web;Economy;Flex;$211,22;$12,00;0;1;Flown
BKG000347;2024-11-17;CUST0264;FLT00014;Web;Economy;Flex;$259,60;$30,00;1;1;Flown
BKG000348;2024-11-02;CUST0297;FLT00014;Corporate Desk;Premium Economy;Basic;$486,00;$0,00;0;0;Flown
BKG000349;2024-12-30;CUST0103;FLT00014;Corporate Desk;Economy;Basic;$305,10;$0,00;0;0;Flown
BKG000350;2024-12-31;CUST0114;FLT00014;Corporate Desk;Economy;Standard;$263,00;$18,00;1;1;Flown
BKG000351;2024-11-11;CUST0110;FLT00015;Web;Premium Economy;Standard;$262,50;$0,00;0;1;Flown
BKG000352;2024-11-25;CUST0234;FLT00015;Travel Agency;Economy;Standard;$278,00;$0,00;0;1;Flown
BKG000353;2024-12-15;CUST0204;FLT00015;Corporate Desk;Economy;Standard;$270,00;$18,00;1;0;No Show
BKG000354;2024-11-24;CUST0075;FLT00015;Corporate Desk;Economy;Flex;$345,74;$18,00;1;1;Flown
BKG000355;2024-12-16;CUST0222;FLT00015;Corporate Desk;Economy;Standard;$343,00;$0,00;0;0;Flown
BKG000356;2024-11-13;CUST0066;FLT00015;Corporate Desk;Economy;Flex;$208,86;$12,00;0;0;Flown
BKG000357;2024-12-24;CUST0260;FLT00015;Corporate Desk;Economy;Standard;$167,00;$18,00;1;0;Flown
BKG000358;2024-11-06;CUST0181;FLT00015;Mobile App;Economy;Standard;$254,00;$18,00;1;1;Flown
BKG000359;2024-11-15;CUST0104;FLT00015;Mobile App;Economy;Flex;$197,06;$0,00;0;1;Flown
BKG000360;2024-12-01;CUST0255;FLT00015;Travel Agency;Economy;Standard;$177,00;$36,00;2;1;Flown
BKG000361;2024-12-21;CUST0110;FLT00015;Mobile App;Business;Basic;$559,44;$18,00;1;0;Confirmed
BKG000362;2024-11-03;CUST0183;FLT00015;Travel Agency;Economy;Flex;$297,36;$0,00;0;0;Flown
BKG000363;2024-12-24;CUST0097;FLT00015;Web;Business;Standard;$429,60;$36,00;2;0;Flown
BKG000364;2024-11-22;CUST0046;FLT00015;Mobile App;Premium Economy;Standard;$390,00;$18,00;1;0;Flown
BKG000365;2024-12-02;CUST0044;FLT00015;Web;Economy;Flex;$160,48;$30,00;1;1;Confirmed
BKG000366;2024-11-08;CUST0193;FLT00015;Mobile App;Economy;Basic;$270,90;$30,00;1;0;Flown
BKG000367;2024-12-19;CUST0188;FLT00015;Web;Business;Standard;$782,40;$36,00;2;0;Flown
BKG000368;2024-12-11;CUST0029;FLT00015;Web;Economy;Standard;$121,00;$30,00;1;1;Confirmed
BKG000369;2024-11-03;CUST0228;FLT00015;Web;Economy;Standard;$250,00;$48,00;2;0;Flown
BKG000370;2024-11-22;CUST0270;FLT00015;Web;Economy;Basic;$135,90;$12,00;0;1;Confirmed
BKG000371;2024-12-09;CUST0189;FLT00015;Mobile App;Economy;Flex;$167,56;$30,00;1;1;Flown
BKG000372;2024-11-21;CUST0300;FLT00015;Travel Agency;Economy;Basic;$295,20;$30,00;1;0;Flown
BKG000373;2024-12-15;CUST0245;FLT00015;Travel Agency;Economy;Standard;$318,00;$0,00;0;1;Flown
BKG000374;2024-12-14;CUST0119;FLT00015;Travel Agency;Economy;Standard;$311,00;$36,00;2;0;Changed
BKG000375;2024-11-03;CUST0058;FLT00015;Corporate Desk;Economy;Flex;$283,20;$30,00;1;0;Flown
BKG000376;2024-11-10;CUST0067;FLT00016;Travel Agency;Economy;Standard;$340,00;$30,00;1;0;Confirmed
BKG000377;2024-12-11;CUST0277;FLT00016;Mobile App;Economy;Standard;$350,00;$36,00;2;1;Flown
BKG000378;2024-12-10;CUST0266;FLT00016;Travel Agency;Economy;Basic;$167,40;$30,00;1;0;Flown
BKG000379;2024-12-18;CUST0294;FLT00016;Travel Agency;Economy;Standard;$354,00;$18,00;1;1;Confirmed
BKG000380;2024-12-05;CUST0147;FLT00016;Mobile App;Economy;Flex;$151,04;$18,00;1;1;Flown
BKG000381;2024-12-26;CUST0223;FLT00016;Web;Economy;Standard;$259,00;$30,00;1;1;Flown
BKG000382;2024-12-19;CUST0040;FLT00016;Travel Agency;Premium Economy;Basic;$383,40;$18,00;1;0;Flown
BKG000383;2024-12-17;CUST0022;FLT00016;Mobile App;Premium Economy;Standard;$444,00;$36,00;2;1;Flown
BKG000384;2024-11-26;CUST0225;FLT00016;Web;Economy;Basic;$162,90;$48,00;2;0;Flown
BKG000385;2024-12-11;CUST0069;FLT00016;Web;Economy;Standard;$208,00;$18,00;1;1;Flown
BKG000386;2024-11-20;CUST0133;FLT00016;Web;Economy;Flex;$339,84;$30,00;1;0;Flown
BKG000387;2024-11-11;CUST0260;FLT00016;Travel Agency;Business;Flex;$546,58;$18,00;1;0;Confirmed
BKG000388;2024-11-24;CUST0138;FLT00016;Corporate Desk;Economy;Flex;$239,54;$18,00;1;1;Flown
BKG000389;2024-12-08;CUST0095;FLT00016;Web;Economy;Standard;$127,00;$48,00;2;1;Changed
BKG000390;2024-12-15;CUST0156;FLT00016;Corporate Desk;Economy;Flex;$206,50;$30,00;1;0;Flown
BKG000391;2024-11-05;CUST0261;FLT00016;Web;Economy;Basic;$135,90;$18,00;1;1;Flown
BKG000392;2024-12-17;CUST0154;FLT00016;Mobile App;Economy;Standard;$240,00;$0,00;0;0;Flown
BKG000393;2024-12-06;CUST0218;FLT00016;Corporate Desk;Economy;Basic;$261,00;$18,00;1;0;Flown
BKG000394;2024-11-23;CUST0089;FLT00016;Corporate Desk;Economy;Flex;$376,42;$48,00;2;1;Flown
BKG000395;2024-11-06;CUST0265;FLT00016;Mobile App;Premium Economy;Standard;$330,00;$18,00;1;0;Flown
BKG000396;2024-11-05;CUST0299;FLT00016;Web;Economy;Basic;$315,90;$18,00;1;0;Flown
BKG000397;2024-12-13;CUST0220;FLT00016;Corporate Desk;Economy;Basic;$180,00;$30,00;1;0;Flown
BKG000398;2024-11-08;CUST0191;FLT00016;Corporate Desk;Economy;Standard;$201,00;$0,00;0;0;Flown
BKG000399;2024-12-02;CUST0164;FLT00016;Corporate Desk;Economy;Standard;$273,00;$30,00;1;1;Flown
BKG000400;2024-11-03;CUST0185;FLT00016;Mobile App;Economy;Standard;$121,00;$12,00;0;1;Flown
BKG000401;2024-11-09;CUST0211;FLT00017;Mobile App;Economy;Basic;$63,00;$30,00;1;1;Flown
BKG000402;2024-12-27;CUST0128;FLT00017;Travel Agency;Economy;Basic;$137,70;$12,00;0;1;Flown
BKG000403;2024-11-11;CUST0075;FLT00017;Mobile App;Economy;Standard;$168,00;$36,00;2;0;Flown
BKG000404;2024-12-30;CUST0038;FLT00017;Web;Economy;Standard;$80,00;$0,00;0;1;Flown
BKG000405;2024-11-08;CUST0035;FLT00017;Web;Economy;Basic;$106,20;$30,00;1;1;Flown
BKG000406;2024-11-14;CUST0173;FLT00017;Mobile App;Economy;Basic;$126,00;$18,00;1;1;Flown
BKG000407;2024-11-16;CUST0109;FLT00017;Web;Premium Economy;Standard;$126,00;$0,00;0;1;Flown
BKG000408;2024-12-02;CUST0082;FLT00017;Travel Agency;Economy;Standard;$157,00;$12,00;0;1;Confirmed
BKG000409;2024-11-15;CUST0290;FLT00017;Corporate Desk;Economy;Standard;$153,00;$18,00;1;1;No Show
BKG000410;2024-11-08;CUST0097;FLT00017;Travel Agency;Economy;Standard;$112,00;$48,00;2;0;Flown
BKG000411;2024-11-13;CUST0234;FLT00017;Corporate Desk;Economy;Standard;$80,00;$18,00;1;1;Flown
BKG000412;2024-11-08;CUST0255;FLT00017;Travel Agency;Economy;Basic;$75,60;$12,00;0;0;Flown
BKG000413;2024-12-20;CUST0292;FLT00017;Web;Economy;Standard;$88,00;$18,00;1;1;Flown
BKG000414;2024-11-04;CUST0131;FLT00017;Web;Business;Flex;$305,86;$18,00;1;1;Flown
BKG000415;2024-11-16;CUST0007;FLT00017;Web;Business;Basic;$170,64;$18,00;1;0;Flown
BKG000416;2024-12-23;CUST0060;FLT00017;Mobile App;Economy;Standard;$139,00;$30,00;1;0;Flown
BKG000417;2024-11-15;CUST0074;FLT00017;Web;Economy;Flex;$166,38;$12,00;0;0;Flown
BKG000418;2024-11-29;CUST0012;FLT00017;Travel Agency;Economy;Flex;$109,74;$12,00;0;0;Confirmed
BKG000419;2024-12-09;CUST0057;FLT00017;Web;Economy;Basic;$67,50;$0,00;0;0;Confirmed
BKG000420;2024-12-10;CUST0283;FLT00017;Travel Agency;Economy;Basic;$108,00;$0,00;0;0;Flown
BKG000421;2024-12-27;CUST0132;FLT00017;Corporate Desk;Economy;Basic;$126,00;$18,00;1;0;Changed
BKG000422;2024-11-15;CUST0205;FLT00017;Web;Premium Economy;Standard;$157,50;$36,00;2;1;Confirmed
BKG000423;2024-12-10;CUST0103;FLT00017;Web;Economy;Basic;$127,80;$12,00;0;0;Flown
BKG000424;2024-11-24;CUST0047;FLT00017;Corporate Desk;Economy;Standard;$148,00;$48,00;2;0;Confirmed
BKG000425;2024-11-29;CUST0168;FLT00017;Corporate Desk;Economy;Basic;$72,00;$12,00;0;0;Changed
BKG000426;2024-12-06;CUST0111;FLT00018;Corporate Desk;Economy;Flex;$195,88;$18,00;1;0;Flown
BKG000427;2024-11-26;CUST0292;FLT00018;Corporate Desk;Economy;Basic;$117,90;$18,00;1;1;Flown
BKG000428;2024-12-11;CUST0289;FLT00018;Travel Agency;Premium Economy;Basic;$101,25;$18,00;1;1;Flown
BKG000429;2024-11-29;CUST0076;FLT00018;Mobile App;Business;Flex;$325,68;$18,00;1;1;Flown
BKG000430;2024-11-27;CUST0249;FLT00018;Mobile App;Economy;Standard;$122,00;$18,00;1;0;Flown
BKG000431;2024-12-09;CUST0032;FLT00018;Web;Economy;Flex;$139,24;$18,00;1;1;Flown
BKG000432;2024-12-26;CUST0112;FLT00018;Corporate Desk;Economy;Basic;$63,90;$18,00;1;1;Flown
BKG000433;2024-11-08;CUST0181;FLT00018;Mobile App;Economy;Standard;$94,00;$48,00;2;0;Flown
BKG000434;2024-11-19;CUST0252;FLT00018;Corporate Desk;Economy;Flex;$100,30;$18,00;1;0;Flown
BKG000435;2024-12-22;CUST0208;FLT00018;Web;Economy;Basic;$143,10;$18,00;1;1;Flown
BKG000436;2024-11-24;CUST0245;FLT00018;Travel Agency;Economy;Basic;$93,60;$30,00;1;0;Changed
BKG000437;2024-11-13;CUST0046;FLT00018;Mobile App;Economy;Flex;$97,94;$0,00;0;0;Flown
BKG000438;2024-11-25;CUST0216;FLT00018;Mobile App;Economy;Basic;$90,90;$18,00;1;0;Flown
BKG000439;2024-12-04;CUST0034;FLT00018;Mobile App;Economy;Flex;$153,40;$12,00;0;1;Changed
BKG000440;2024-12-29;CUST0156;FLT00018;Travel Agency;Economy;Standard;$136,00;$48,00;2;0;Confirmed
BKG000441;2024-11-20;CUST0249;FLT00018;Travel Agency;Economy;Standard;$92,00;$18,00;1;0;Flown
BKG000442;2024-12-15;CUST0253;FLT00018;Travel Agency;Business;Flex;$320,02;$18,00;1;0;Flown
BKG000443;2024-12-10;CUST0031;FLT00018;Mobile App;Economy;Flex;$173,46;$12,00;0;0;Confirmed
BKG000444;2024-12-11;CUST0149;FLT00018;Travel Agency;Economy;Basic;$126,90;$0,00;0;1;Flown
BKG000445;2024-11-17;CUST0222;FLT00018;Mobile App;Economy;Basic;$69,30;$48,00;2;0;Confirmed
BKG000446;2024-11-14;CUST0142;FLT00018;Mobile App;Economy;Basic;$70,20;$30,00;1;1;Flown
BKG000447;2024-11-29;CUST0223;FLT00018;Travel Agency;Business;Standard;$369,60;$18,00;1;0;Confirmed
BKG000448;2024-12-23;CUST0286;FLT00018;Mobile App;Economy;Standard;$120,00;$36,00;2;0;Flown
BKG000449;2024-12-01;CUST0139;FLT00018;Web;Economy;Basic;$123,30;$18,00;1;1;Flown
BKG000450;2024-11-12;CUST0261;FLT00018;Corporate Desk;Economy;Basic;$136,80;$30,00;1;0;Flown
BKG000451;2024-12-07;CUST0138;FLT00019;Web;Business;Standard;$381,60;$18,00;1;0;Flown
BKG000452;2024-11-24;CUST0030;FLT00019;Travel Agency;Economy;Standard;$74,00;$30,00;1;1;Flown
BKG000453;2024-11-14;CUST0008;FLT00019;Travel Agency;Economy;Standard;$131,00;$18,00;1;1;Flown
BKG000454;2024-12-31;CUST0242;FLT00019;Travel Agency;Economy;Flex;$158,12;$12,00;0;1;Flown
BKG000455;2024-11-18;CUST0047;FLT00019;Travel Agency;Economy;Basic;$115,20;$30,00;1;0;Flown
BKG000456;2024-11-14;CUST0249;FLT00019;Travel Agency;Economy;Flex;$130,98;$18,00;1;0;Flown
BKG000457;2024-12-18;CUST0248;FLT00019;Corporate Desk;Economy;Basic;$107,10;$18,00;1;0;Flown
BKG000458;2024-12-03;CUST0085;FLT00019;Mobile App;Economy;Standard;$133,00;$48,00;2;1;Confirmed
BKG000459;2024-12-09;CUST0139;FLT00019;Mobile App;Economy;Standard;$130,00;$18,00;1;1;Confirmed
BKG000460;2024-12-28;CUST0116;FLT00019;Web;Economy;Standard;$106,00;$18,00;1;0;Confirmed
BKG000461;2024-11-19;CUST0159;FLT00019;Web;Economy;Basic;$89,10;$18,00;1;1;Flown
BKG000462;2024-12-22;CUST0068;FLT00019;Mobile App;Economy;Basic;$64,80;$48,00;2;0;Flown
BKG000463;2024-12-12;CUST0035;FLT00019;Travel Agency;Economy;Basic;$74,70;$18,00;1;0;Flown
BKG000464;2024-12-18;CUST0048;FLT00019;Corporate Desk;Business;Standard;$278,40;$18,00;1;1;Flown
BKG000465;2024-11-11;CUST0102;FLT00019;Mobile App;Business;Standard;$302,40;$18,00;1;1;Flown
BKG000466;2024-11-10;CUST0049;FLT00019;Mobile App;Economy;Standard;$116,00;$18,00;1;1;Flown
BKG000467;2024-12-03;CUST0176;FLT00019;Travel Agency;Economy;Standard;$70,00;$12,00;0;0;Flown
BKG000468;2024-11-26;CUST0005;FLT00019;Corporate Desk;Economy;Standard;$132,00;$48,00;2;0;Flown
BKG000469;2024-12-11;CUST0254;FLT00019;Mobile App;Economy;Standard;$156,00;$18,00;1;1;Flown
BKG000470;2024-12-10;CUST0194;FLT00019;Corporate Desk;Economy;Standard;$165,00;$30,00;1;0;Flown
BKG000471;2024-12-09;CUST0146;FLT00019;Corporate Desk;Business;Basic;$308,88;$0,00;0;0;Flown
BKG000472;2024-12-19;CUST0216;FLT00019;Corporate Desk;Economy;Basic;$125,10;$36,00;2;1;Flown
BKG000473;2024-11-22;CUST0187;FLT00019;Mobile App;Premium Economy;Flex;$219,48;$36,00;2;0;Flown
BKG000474;2024-11-24;CUST0022;FLT00019;Mobile App;Economy;Standard;$142,00;$30,00;1;1;Flown
BKG000475;2024-11-05;CUST0253;FLT00019;Web;Economy;Standard;$83,00;$30,00;1;0;Flown
BKG000476;2024-12-09;CUST0198;FLT00020;Corporate Desk;Economy;Standard;$234,00;$18,00;1;1;Flown
BKG000477;2024-11-12;CUST0176;FLT00020;Travel Agency;Economy;Basic;$261,00;$0,00;0;0;Flown
BKG000478;2024-11-08;CUST0196;FLT00020;Corporate Desk;Business;Standard;$756,00;$18,00;1;0;Changed
BKG000479;2024-12-16;CUST0183;FLT00020;Travel Agency;Economy;Basic;$118,80;$30,00;1;0;Flown
BKG000480;2024-11-19;CUST0193;FLT00020;Corporate Desk;Economy;Standard;$139,00;$18,00;1;0;Flown
BKG000481;2024-12-21;CUST0215;FLT00020;Web;Economy;Standard;$352,00;$0,00;0;0;Flown
BKG000482;2024-12-13;CUST0294;FLT00020;Mobile App;Premium Economy;Flex;$428,34;$36,00;2;1;Confirmed
